x values,y values
62.301971770630004,157.28816286668626
94.4087379533053,186.94752181344558
17.15043404580989,-7.234537549431586
29.33495428580385,65.5800527934215
66.90607601337132,130.52521869966245
56.432100441668155,109.55077178138362
97.25045001306007,208.46396740819355
57.4290723115746,83.62062741419355
57.71213026220935,132.78615140760328
85.68519172494639,151.01157953503807
33.197398554884394,64.32159420822721
57.183488485394605,121.8059068466571
17.592006320063746,57.48769047099444
64.76030570618681,120.11940656903532
39.80443470233917,57.23820769712573
3.187661202151859,-8.776362355184933
99.40377091528484,192.81098265568298
89.86869680396185,174.64693479864934
49.776114518611244,101.76387640523582
32.29581154463346,51.25490264499875
48.20267260130825,72.1072815596751
73.16424548982977,153.1255142535662
3.573081791087751,19.014857721332547
6.0644533607251745,27.003122266658842
86.96392238411971,186.22141725793253
2.0539000141928,-10.749444055912349
21.51972704076346,51.79676392691384
75.11668186803833,168.59779983333163
10.176415215257395,46.19922929368752
85.51977748430923,160.0875500414208
65.33332544360138,149.0038787266281
55.59549100044448,79.48654267973475
6.278449574678979,5.575291567185294
2.484279801284528,-11.76267562405286
23.462244937529363,63.982784055657625
24.51771258659822,31.132679495102483
96.19609593655515,194.91112154474584
23.723246311768122,27.126658594990747
37.401011300571184,65.34436343964288
69.49040315630492,146.16576789632526
14.279108687096176,41.81219630042099
19.604643709247238,48.781079309470016
7.742263939115823,20.028030385446673
43.754280376495366,83.54943922083653
79.41732844796408,161.47766367172144
97.3100506512846,183.04019006707708
6.870983731904079,10.319148762481296
91.71265959887391,169.15149981355796
22.777016516061643,21.14419263453204
63.11416411037036,108.71440529927932
1.8682679519007372,-6.777175043931999
17.190999588745726,22.191881248784544
32.1307319597587,57.238505327602155
88.51269051988841,163.96685529362045
85.71330180811053,190.39009628315355
71.64562208633922,155.47141172705756
84.19557403278355,162.61223216543235
43.26048454210185,111.16197126741712
70.94507167992028,127.11456189905323
56.288019183766934,84.09814292804526
16.192951440841462,45.845417014997174
21.826815742769856,56.02396107572966
24.544671945669727,67.01055469628977
89.69795444554373,184.93045964076694
0.8413056950270281,11.637685944233182
61.488648856743566,106.41143654785841
72.04629729757156,162.50426859028593
11.364429682910504,19.210200045291305
1.360870412550863,9.8704090023918
0.496264554803616,18.080983487372684
63.70760142229859,89.84109502487792
13.451542883927935,36.0275843499534
59.67884117641269,125.58153881082055
93.05853437382135,219.58831569728244
36.07358643336418,92.69464032903647
83.80780713116775,200.38612509353578
87.36753246965512,172.7485339374444
87.4044423896226,187.71265366127164
19.337206267737084,21.642888277001216
64.2080181230843,127.90189027239077
9.216777888787997,30.075541721476803
38.47456970066552,80.0301532894327
93.85613420320831,200.4150493693303
22.485684267964533,64.91658118293557
87.57651919330763,187.87088878324533
98.2277524998602,220.93941974934236
54.43937486959549,87.68487856760773
16.055991108127476,33.47301107880232
56.3025637499395,113.2085891757143
74.18854508459059,126.0972684298032
6.435047343803857,-5.259661877895095
25.42602795168898,37.666020717706786
59.515880765960446,140.36109380829447
89.09067154081943,205.01061149902287
91.88667939790287,183.79299962912145
82.22563757178405,173.79213300470857
76.58730073273334,169.1819971849762
76.1968762200021,143.615681624899
68.68949259136247,123.4598622477407
55.42414124260121,107.80211426848265
