x values,y values
88.26222423889453,203.44420153996532
38.17121050038929,68.18738056812427
27.73021440576088,80.72299566104726
47.062754332738606,95.74037447555294
21.266432002388925,53.851179163265
87.46296454535108,208.79185016965042
22.58758671284954,40.63091096971694
17.5920302791984,25.551377840805472
13.334386311762858,14.925947201996214
54.82729637378938,114.21086862591207
6.994272190721274,13.64682861125043
31.39921870426604,70.40300236045252
66.42219177508241,140.90266400445188
29.78192563469483,65.26106758650727
23.496659424674384,40.17779962927971
27.881135006892134,64.70710366445813
65.47186310644923,127.88807919593805
99.82202071610553,201.59078197531957
47.50896189294861,108.58424077158737
92.6854270143403,182.32806899724872
4.793664718896407,20.295347301289294
71.18718178842701,139.3891847016304
30.753365678998478,76.70621350445373
78.4700655218053,161.41363009776353
58.302851121476074,107.40771580997372
35.12677459393701,73.85315892747352
71.29082793526848,141.35351086365367
64.92348426129351,160.98977023933597
16.08040410240592,67.78424547259385
85.81577578929625,223.8199384474901
39.92959399272619,102.92325475692353
85.58791714468929,181.18383595445297
84.87681295182212,153.5684142086138
79.89745381062995,175.7157778087915
1.7960966981686144,-0.1605524136373453
20.053372324726325,37.451388670940894
40.354181510347566,77.59488846387072
89.02944605521648,165.92892678912156
83.8327507722559,170.8789660910593
76.02561868100179,152.09078020586009
2.8995941428350824,7.081730452572296
87.709688194265,184.5500737184111
36.40087678914519,72.55446413487155
58.1021364574278,117.89766599223329
50.36785055052505,72.86847183941754
26.32221835310381,34.16925967230675
67.40079927965562,128.9823058155089
69.16493831656672,124.40620535308857
75.44497616586047,167.93168191294166
38.7055404584302,86.83006800814398
58.30790890538358,110.77076504091474
90.86237437464335,171.44960365662072
38.94684994447603,94.60840830512758
47.1570659585586,95.29780399463408
38.93946330791269,69.88354890512326
79.82038980619822,159.57199283887257
17.52206809383613,19.350472296425302
87.85599419123827,197.37061180467467
0.9528862136727101,-7.1370368034543485
24.27087694694412,38.91057313026883
45.99136049169318,83.57117294760246
69.63240500023832,114.7828716644643
37.37939483619189,56.88731998557692
38.102197641192525,66.1327008522693
2.544875459748197,7.638155607271209
50.64707089765022,141.65397017881526
13.600984351319333,16.297983292884325
93.57085201086663,199.64582232709023
51.367842714316204,116.67754006103897
49.95728082464284,116.89408780405229
46.68596057030451,77.70783330489411
21.441131586349492,43.2345301930964
95.2615532683639,214.8768150198306
3.7167795603538223,34.77461507434562
6.182933694606662,4.049411580326691
45.926622340502185,97.5718637021126
60.571958473973,140.8998485407278
40.379556964540356,64.44804690699533
72.8446949721937,132.49814258606597
6.889682607714187,19.81870501591343
92.62287117507964,180.5300460807934
24.773986915859137,16.048953848873147
24.136539587160843,42.4925488876444
53.04443455150663,98.96611785876607
6.18685891785149,39.16533512340223
54.7123508664353,103.30028134873862
75.1469013301022,140.55435694534197
67.71317065723326,119.15497519980529
77.33049950493348,141.23528521009143
1.2311036490588068,1.2688581143754931
5.795181197796584,24.702552953747233
59.146432294145754,126.7459603016527
38.6466598733693,79.55607753240828
94.50748655498711,153.24486519402456
77.0789682712201,147.58992658425024
71.62572417458126,146.63489031552757
75.86249392933027,147.7160146798898
23.268321146006553,76.4972107045148
46.454353550690485,113.95749477834022
16.669171472851787,28.0159610617593
